policy,volume_id,slice_index,sample_id,truth_pixels,detected,max_truth_probability
control75_recall25,108,594,v108_s0594,1145,True,1.0
control75_recall25,108,595,v108_s0595,1179,True,1.0
control75_recall25,108,596,v108_s0596,1084,True,1.0
control75_recall25,108,597,v108_s0597,980,True,1.0
control75_recall25,108,598,v108_s0598,963,True,1.0
control75_recall25,108,599,v108_s0599,977,True,1.0
control75_recall25,108,600,v108_s0600,861,True,1.0
control75_recall25,108,601,v108_s0601,719,True,1.0
control75_recall25,108,602,v108_s0602,656,True,1.0
control75_recall25,108,603,v108_s0603,627,True,1.0
control75_recall25,108,604,v108_s0604,612,True,1.0
control75_recall25,108,605,v108_s0605,485,True,1.0
control75_recall25,108,606,v108_s0606,474,True,1.0
control75_recall25,108,607,v108_s0607,414,True,1.0
control75_recall25,108,608,v108_s0608,329,True,1.0
control75_recall25,108,609,v108_s0609,279,True,1.0
control75_recall25,108,610,v108_s0610,280,True,1.0
control75_recall25,108,611,v108_s0611,217,True,0.99853515625
control75_recall25,108,612,v108_s0612,160,False,0.0
control75_recall25,108,613,v108_s0613,117,False,0.0
control75_recall25,108,614,v108_s0614,88,False,0.0
control75_recall25,108,615,v108_s0615,44,False,0.0
control,109,310,v109_s0310,7,False,0.0
control,109,311,v109_s0311,7,False,0.0
control,109,312,v109_s0312,7,False,0.0
control,109,313,v109_s0313,8,False,0.0
control,109,314,v109_s0314,11,True,1.0
control,109,315,v109_s0315,13,True,1.0
control,109,316,v109_s0316,13,True,1.0
control,109,317,v109_s0317,14,True,1.0
control,109,318,v109_s0318,16,True,1.0
control,109,319,v109_s0319,19,True,1.0
control,109,320,v109_s0320,21,True,1.0
control,109,321,v109_s0321,27,True,1.0
control,109,322,v109_s0322,52,True,1.0
control,109,323,v109_s0323,52,True,0.908203125
control,109,324,v109_s0324,51,True,1.0
control,109,325,v109_s0325,63,True,1.0
control,109,326,v109_s0326,54,True,1.0
control,109,327,v109_s0327,63,True,1.0
control,109,328,v109_s0328,56,True,1.0
control,109,329,v109_s0329,51,True,1.0
control,109,330,v109_s0330,54,True,1.0
control,109,331,v109_s0331,61,True,1.0
control,109,332,v109_s0332,50,False,0.0
control,109,333,v109_s0333,54,False,0.0
control,109,334,v109_s0334,58,False,0.0
control,109,335,v109_s0335,62,False,0.0
control,109,336,v109_s0336,71,False,0.0
control,109,337,v109_s0337,73,True,1.0
control,109,338,v109_s0338,83,True,1.0
control,109,339,v109_s0339,89,True,1.0
control,109,340,v109_s0340,101,True,1.0
control,109,341,v109_s0341,117,True,1.0
control,109,342,v109_s0342,133,True,1.0
control,109,343,v109_s0343,159,True,1.0
control,109,344,v109_s0344,138,True,1.0
control,109,345,v109_s0345,121,True,1.0
control,109,346,v109_s0346,108,True,1.0
control,109,347,v109_s0347,96,True,1.0
control,109,348,v109_s0348,83,True,1.0
control,109,349,v109_s0349,77,True,1.0
control,109,350,v109_s0350,71,True,1.0
control,109,351,v109_s0351,13,True,0.99951171875
control,109,358,v109_s0358,17,False,0.00801849365234375
control,109,359,v109_s0359,18,True,0.72314453125
control,109,360,v109_s0360,27,True,1.0
control,109,361,v109_s0361,18,True,1.0
control,109,362,v109_s0362,18,False,0.0
control,109,364,v109_s0364,13,True,1.0
control,109,365,v109_s0365,12,True,1.0
control,109,366,v109_s0366,10,True,1.0
control,109,367,v109_s0367,15,True,1.0
control,109,368,v109_s0368,21,True,1.0
control,109,369,v109_s0369,18,True,1.0
control,109,370,v109_s0370,13,True,1.0
control,109,371,v109_s0371,11,True,1.0
control,109,389,v109_s0389,31,False,0.0
control,109,390,v109_s0390,31,False,0.0
control,109,391,v109_s0391,37,False,0.0
control,109,392,v109_s0392,37,False,0.0
control,109,393,v109_s0393,42,False,0.0
control,109,394,v109_s0394,46,True,1.0
control,109,395,v109_s0395,46,True,1.0
control,109,396,v109_s0396,45,True,1.0
control,109,397,v109_s0397,45,True,1.0
control,109,398,v109_s0398,48,True,1.0
control,109,399,v109_s0399,70,True,1.0
control,109,400,v109_s0400,69,True,1.0
control,109,401,v109_s0401,74,True,1.0
control,109,402,v109_s0402,78,True,1.0
control,109,403,v109_s0403,83,True,1.0
control,109,404,v109_s0404,90,True,1.0
control,109,405,v109_s0405,139,True,1.0
control,109,406,v109_s0406,148,True,1.0
control,109,407,v109_s0407,151,True,1.0
control,109,408,v109_s0408,180,True,1.0
control,109,409,v109_s0409,240,True,1.0
control,109,410,v109_s0410,282,True,1.0
control,109,411,v109_s0411,254,True,1.0
control,109,412,v109_s0412,281,True,1.0
control,109,413,v109_s0413,274,True,1.0
control,109,414,v109_s0414,273,True,1.0
control,109,415,v109_s0415,299,True,1.0
control,109,416,v109_s0416,284,True,1.0
control,109,417,v109_s0417,267,True,1.0
control,109,418,v109_s0418,311,True,1.0
control,109,419,v109_s0419,262,True,1.0
control,109,420,v109_s0420,217,True,1.0
control,109,421,v109_s0421,207,True,1.0
control,109,422,v109_s0422,238,True,1.0
control,109,423,v109_s0423,244,True,1.0
control,109,424,v109_s0424,184,True,1.0
control,109,425,v109_s0425,194,True,1.0
control,109,426,v109_s0426,187,True,1.0
control,109,427,v109_s0427,184,True,1.0
control,109,428,v109_s0428,236,True,1.0
control,109,429,v109_s0429,244,True,1.0
control,109,430,v109_s0430,274,True,1.0
control,109,431,v109_s0431,327,True,1.0
control,109,432,v109_s0432,277,True,1.0
control,109,433,v109_s0433,287,True,1.0
control,109,434,v109_s0434,269,True,1.0
control,109,435,v109_s0435,265,True,1.0
control,109,436,v109_s0436,318,True,1.0
control,109,437,v109_s0437,333,True,1.0
control,109,438,v109_s0438,380,True,1.0
control,109,439,v109_s0439,329,True,1.0
control,109,440,v109_s0440,353,True,1.0
control,109,441,v109_s0441,368,False,0.0
control,109,442,v109_s0442,405,True,1.0
control,109,443,v109_s0443,353,True,1.0
control,109,444,v109_s0444,370,True,1.0
control,109,445,v109_s0445,375,True,0.9970703125
control,109,446,v109_s0446,369,False,0.0
control,109,447,v109_s0447,365,False,0.0
control,109,448,v109_s0448,369,True,1.0
control,109,449,v109_s0449,377,True,1.0
control,109,450,v109_s0450,417,True,1.0
control,109,451,v109_s0451,333,True,1.0
control,109,452,v109_s0452,301,True,1.0
control,109,453,v109_s0453,275,True,1.0
control,109,454,v109_s0454,240,True,1.0
control,109,455,v109_s0455,211,True,1.0
control,109,456,v109_s0456,169,True,1.0
control,109,457,v109_s0457,28,False,0.0
control,109,458,v109_s0458,24,False,0.0
control,109,459,v109_s0459,28,True,1.0
control,109,460,v109_s0460,26,False,0.0
control,109,461,v109_s0461,20,False,0.0
control,109,462,v109_s0462,14,False,0.0
control,109,463,v109_s0463,9,False,0.0
control,109,464,v109_s0464,2,False,0.0
recall_loss,109,310,v109_s0310,7,False,0.0
recall_loss,109,311,v109_s0311,7,False,0.0
recall_loss,109,312,v109_s0312,7,False,0.0
recall_loss,109,313,v109_s0313,8,False,0.0
recall_loss,109,314,v109_s0314,11,True,0.9970703125
recall_loss,109,315,v109_s0315,13,True,1.0
recall_loss,109,316,v109_s0316,13,True,1.0
recall_loss,109,317,v109_s0317,14,True,1.0
recall_loss,109,318,v109_s0318,16,True,1.0
recall_loss,109,319,v109_s0319,19,True,1.0
recall_loss,109,320,v109_s0320,21,True,1.0
recall_loss,109,321,v109_s0321,27,True,1.0
recall_loss,109,322,v109_s0322,52,True,0.841796875
recall_loss,109,323,v109_s0323,52,False,0.0
recall_loss,109,324,v109_s0324,51,False,0.0
recall_loss,109,325,v109_s0325,63,False,0.002689361572265625
recall_loss,109,326,v109_s0326,54,True,1.0
recall_loss,109,327,v109_s0327,63,True,1.0
recall_loss,109,328,v109_s0328,56,True,1.0
recall_loss,109,329,v109_s0329,51,True,1.0
recall_loss,109,330,v109_s0330,54,True,1.0
recall_loss,109,331,v109_s0331,61,True,1.0
recall_loss,109,332,v109_s0332,50,False,0.00013625621795654297
recall_loss,109,333,v109_s0333,54,False,0.0
recall_loss,109,334,v109_s0334,58,False,0.0
recall_loss,109,335,v109_s0335,62,False,0.0
recall_loss,109,336,v109_s0336,71,False,0.0
recall_loss,109,337,v109_s0337,73,False,0.0030956268310546875
recall_loss,109,338,v109_s0338,83,True,1.0
recall_loss,109,339,v109_s0339,89,True,1.0
recall_loss,109,340,v109_s0340,101,True,1.0
recall_loss,109,341,v109_s0341,117,True,1.0
recall_loss,109,342,v109_s0342,133,True,1.0
recall_loss,109,343,v109_s0343,159,True,1.0
recall_loss,109,344,v109_s0344,138,True,1.0
recall_loss,109,345,v109_s0345,121,True,1.0
recall_loss,109,346,v109_s0346,108,True,1.0
recall_loss,109,347,v109_s0347,96,True,1.0
recall_loss,109,348,v109_s0348,83,True,1.0
recall_loss,109,349,v109_s0349,77,True,1.0
recall_loss,109,350,v109_s0350,71,True,1.0
recall_loss,109,351,v109_s0351,13,True,1.0
recall_loss,109,358,v109_s0358,17,True,0.9912109375
recall_loss,109,359,v109_s0359,18,True,1.0
recall_loss,109,360,v109_s0360,27,True,1.0
recall_loss,109,361,v109_s0361,18,True,1.0
recall_loss,109,362,v109_s0362,18,True,1.0
recall_loss,109,364,v109_s0364,13,True,1.0
recall_loss,109,365,v109_s0365,12,True,1.0
recall_loss,109,366,v109_s0366,10,True,1.0
recall_loss,109,367,v109_s0367,15,True,1.0
recall_loss,109,368,v109_s0368,21,True,1.0
recall_loss,109,369,v109_s0369,18,True,1.0
recall_loss,109,370,v109_s0370,13,True,1.0
recall_loss,109,371,v109_s0371,11,True,1.0
recall_loss,109,389,v109_s0389,31,True,1.0
recall_loss,109,390,v109_s0390,31,True,1.0
recall_loss,109,391,v109_s0391,37,True,1.0
recall_loss,109,392,v109_s0392,37,True,1.0
recall_loss,109,393,v109_s0393,42,True,0.65380859375
recall_loss,109,394,v109_s0394,46,True,1.0
recall_loss,109,395,v109_s0395,46,True,1.0
recall_loss,109,396,v109_s0396,45,True,1.0
recall_loss,109,397,v109_s0397,45,True,1.0
recall_loss,109,398,v109_s0398,48,True,1.0
recall_loss,109,399,v109_s0399,70,True,1.0
recall_loss,109,400,v109_s0400,69,True,1.0
recall_loss,109,401,v109_s0401,74,True,1.0
recall_loss,109,402,v109_s0402,78,True,1.0
recall_loss,109,403,v109_s0403,83,True,1.0
recall_loss,109,404,v109_s0404,90,True,1.0
recall_loss,109,405,v109_s0405,139,True,1.0
recall_loss,109,406,v109_s0406,148,True,1.0
recall_loss,109,407,v109_s0407,151,True,1.0
recall_loss,109,408,v109_s0408,180,True,1.0
recall_loss,109,409,v109_s0409,240,True,1.0
recall_loss,109,410,v109_s0410,282,True,1.0
recall_loss,109,411,v109_s0411,254,True,1.0
recall_loss,109,412,v109_s0412,281,True,1.0
recall_loss,109,413,v109_s0413,274,True,1.0
recall_loss,109,414,v109_s0414,273,True,1.0
recall_loss,109,415,v109_s0415,299,True,1.0
recall_loss,109,416,v109_s0416,284,True,1.0
recall_loss,109,417,v109_s0417,267,True,1.0
recall_loss,109,418,v109_s0418,311,True,1.0
recall_loss,109,419,v109_s0419,262,True,1.0
recall_loss,109,420,v109_s0420,217,True,1.0
recall_loss,109,421,v109_s0421,207,True,1.0
recall_loss,109,422,v109_s0422,238,True,1.0
recall_loss,109,423,v109_s0423,244,True,1.0
recall_loss,109,424,v109_s0424,184,True,1.0
recall_loss,109,425,v109_s0425,194,True,1.0
recall_loss,109,426,v109_s0426,187,True,1.0
recall_loss,109,427,v109_s0427,184,True,1.0
recall_loss,109,428,v109_s0428,236,True,1.0
recall_loss,109,429,v109_s0429,244,True,1.0
recall_loss,109,430,v109_s0430,274,True,1.0
recall_loss,109,431,v109_s0431,327,True,1.0
recall_loss,109,432,v109_s0432,277,True,1.0
recall_loss,109,433,v109_s0433,287,True,1.0
recall_loss,109,434,v109_s0434,269,True,1.0
recall_loss,109,435,v109_s0435,265,True,1.0
recall_loss,109,436,v109_s0436,318,True,1.0
recall_loss,109,437,v109_s0437,333,True,1.0
recall_loss,109,438,v109_s0438,380,True,1.0
recall_loss,109,439,v109_s0439,329,True,1.0
recall_loss,109,440,v109_s0440,353,True,1.0
recall_loss,109,441,v109_s0441,368,True,1.0
recall_loss,109,442,v109_s0442,405,True,1.0
recall_loss,109,443,v109_s0443,353,True,1.0
recall_loss,109,444,v109_s0444,370,True,1.0
recall_loss,109,445,v109_s0445,375,True,1.0
recall_loss,109,446,v109_s0446,369,True,1.0
recall_loss,109,447,v109_s0447,365,True,1.0
recall_loss,109,448,v109_s0448,369,True,1.0
recall_loss,109,449,v109_s0449,377,True,1.0
recall_loss,109,450,v109_s0450,417,True,1.0
recall_loss,109,451,v109_s0451,333,True,1.0
recall_loss,109,452,v109_s0452,301,True,1.0
recall_loss,109,453,v109_s0453,275,True,1.0
recall_loss,109,454,v109_s0454,240,True,1.0
recall_loss,109,455,v109_s0455,211,True,1.0
recall_loss,109,456,v109_s0456,169,True,1.0
recall_loss,109,457,v109_s0457,28,True,1.0
recall_loss,109,458,v109_s0458,24,True,0.99951171875
recall_loss,109,459,v109_s0459,28,True,1.0
recall_loss,109,460,v109_s0460,26,False,5.960464477539063e-08
recall_loss,109,461,v109_s0461,20,False,0.0
recall_loss,109,462,v109_s0462,14,False,0.0
recall_loss,109,463,v109_s0463,9,False,0.0
recall_loss,109,464,v109_s0464,2,False,0.0
maximum,109,310,v109_s0310,7,False,0.0
maximum,109,311,v109_s0311,7,False,0.0
maximum,109,312,v109_s0312,7,False,0.0
maximum,109,313,v109_s0313,8,False,0.0
maximum,109,314,v109_s0314,11,True,1.0
maximum,109,315,v109_s0315,13,True,1.0
maximum,109,316,v109_s0316,13,True,1.0
maximum,109,317,v109_s0317,14,True,1.0
maximum,109,318,v109_s0318,16,True,1.0
maximum,109,319,v109_s0319,19,True,1.0
maximum,109,320,v109_s0320,21,True,1.0
maximum,109,321,v109_s0321,27,True,1.0
maximum,109,322,v109_s0322,52,True,1.0
maximum,109,323,v109_s0323,52,True,0.908203125
maximum,109,324,v109_s0324,51,True,1.0
maximum,109,325,v109_s0325,63,True,1.0
maximum,109,326,v109_s0326,54,True,1.0
maximum,109,327,v109_s0327,63,True,1.0
maximum,109,328,v109_s0328,56,True,1.0
maximum,109,329,v109_s0329,51,True,1.0
maximum,109,330,v109_s0330,54,True,1.0
maximum,109,331,v109_s0331,61,True,1.0
maximum,109,332,v109_s0332,50,False,0.00013625621795654297
maximum,109,333,v109_s0333,54,False,0.0
maximum,109,334,v109_s0334,58,False,0.0
maximum,109,335,v109_s0335,62,False,0.0
maximum,109,336,v109_s0336,71,False,0.0
maximum,109,337,v109_s0337,73,True,1.0
maximum,109,338,v109_s0338,83,True,1.0
maximum,109,339,v109_s0339,89,True,1.0
maximum,109,340,v109_s0340,101,True,1.0
maximum,109,341,v109_s0341,117,True,1.0
maximum,109,342,v109_s0342,133,True,1.0
maximum,109,343,v109_s0343,159,True,1.0
maximum,109,344,v109_s0344,138,True,1.0
maximum,109,345,v109_s0345,121,True,1.0
maximum,109,346,v109_s0346,108,True,1.0
maximum,109,347,v109_s0347,96,True,1.0
maximum,109,348,v109_s0348,83,True,1.0
maximum,109,349,v109_s0349,77,True,1.0
maximum,109,350,v109_s0350,71,True,1.0
maximum,109,351,v109_s0351,13,True,1.0
maximum,109,358,v109_s0358,17,True,0.9912109375
maximum,109,359,v109_s0359,18,True,1.0
maximum,109,360,v109_s0360,27,True,1.0
maximum,109,361,v109_s0361,18,True,1.0
maximum,109,362,v109_s0362,18,True,1.0
maximum,109,364,v109_s0364,13,True,1.0
maximum,109,365,v109_s0365,12,True,1.0
maximum,109,366,v109_s0366,10,True,1.0
maximum,109,367,v109_s0367,15,True,1.0
maximum,109,368,v109_s0368,21,True,1.0
maximum,109,369,v109_s0369,18,True,1.0
maximum,109,370,v109_s0370,13,True,1.0
maximum,109,371,v109_s0371,11,True,1.0
maximum,109,389,v109_s0389,31,True,1.0
maximum,109,390,v109_s0390,31,True,1.0
maximum,109,391,v109_s0391,37,True,1.0
maximum,109,392,v109_s0392,37,True,1.0
maximum,109,393,v109_s0393,42,True,0.65380859375
maximum,109,394,v109_s0394,46,True,1.0
maximum,109,395,v109_s0395,46,True,1.0
maximum,109,396,v109_s0396,45,True,1.0
maximum,109,397,v109_s0397,45,True,1.0
maximum,109,398,v109_s0398,48,True,1.0
maximum,109,399,v109_s0399,70,True,1.0
maximum,109,400,v109_s0400,69,True,1.0
maximum,109,401,v109_s0401,74,True,1.0
maximum,109,402,v109_s0402,78,True,1.0
maximum,109,403,v109_s0403,83,True,1.0
maximum,109,404,v109_s0404,90,True,1.0
maximum,109,405,v109_s0405,139,True,1.0
maximum,109,406,v109_s0406,148,True,1.0
maximum,109,407,v109_s0407,151,True,1.0
maximum,109,408,v109_s0408,180,True,1.0
maximum,109,409,v109_s0409,240,True,1.0
maximum,109,410,v109_s0410,282,True,1.0
maximum,109,411,v109_s0411,254,True,1.0
maximum,109,412,v109_s0412,281,True,1.0
maximum,109,413,v109_s0413,274,True,1.0
maximum,109,414,v109_s0414,273,True,1.0
maximum,109,415,v109_s0415,299,True,1.0
maximum,109,416,v109_s0416,284,True,1.0
maximum,109,417,v109_s0417,267,True,1.0
maximum,109,418,v109_s0418,311,True,1.0
maximum,109,419,v109_s0419,262,True,1.0
maximum,109,420,v109_s0420,217,True,1.0
maximum,109,421,v109_s0421,207,True,1.0
maximum,109,422,v109_s0422,238,True,1.0
maximum,109,423,v109_s0423,244,True,1.0
maximum,109,424,v109_s0424,184,True,1.0
maximum,109,425,v109_s0425,194,True,1.0
maximum,109,426,v109_s0426,187,True,1.0
maximum,109,427,v109_s0427,184,True,1.0
maximum,109,428,v109_s0428,236,True,1.0
maximum,109,429,v109_s0429,244,True,1.0
maximum,109,430,v109_s0430,274,True,1.0
maximum,109,431,v109_s0431,327,True,1.0
maximum,109,432,v109_s0432,277,True,1.0
maximum,109,433,v109_s0433,287,True,1.0
maximum,109,434,v109_s0434,269,True,1.0
maximum,109,435,v109_s0435,265,True,1.0
maximum,109,436,v109_s0436,318,True,1.0
maximum,109,437,v109_s0437,333,True,1.0
maximum,109,438,v109_s0438,380,True,1.0
maximum,109,439,v109_s0439,329,True,1.0
maximum,109,440,v109_s0440,353,True,1.0
maximum,109,441,v109_s0441,368,True,1.0
maximum,109,442,v109_s0442,405,True,1.0
maximum,109,443,v109_s0443,353,True,1.0
maximum,109,444,v109_s0444,370,True,1.0
maximum,109,445,v109_s0445,375,True,1.0
maximum,109,446,v109_s0446,369,True,1.0
maximum,109,447,v109_s0447,365,True,1.0
maximum,109,448,v109_s0448,369,True,1.0
maximum,109,449,v109_s0449,377,True,1.0
maximum,109,450,v109_s0450,417,True,1.0
maximum,109,451,v109_s0451,333,True,1.0
maximum,109,452,v109_s0452,301,True,1.0
maximum,109,453,v109_s0453,275,True,1.0
maximum,109,454,v109_s0454,240,True,1.0
maximum,109,455,v109_s0455,211,True,1.0
maximum,109,456,v109_s0456,169,True,1.0
maximum,109,457,v109_s0457,28,True,1.0
maximum,109,458,v109_s0458,24,True,0.99951171875
maximum,109,459,v109_s0459,28,True,1.0
maximum,109,460,v109_s0460,26,False,5.960464477539063e-08
maximum,109,461,v109_s0461,20,False,0.0
maximum,109,462,v109_s0462,14,False,0.0
maximum,109,463,v109_s0463,9,False,0.0
maximum,109,464,v109_s0464,2,False,0.0
control75_recall25,109,310,v109_s0310,7,False,0.0
control75_recall25,109,311,v109_s0311,7,False,0.0
control75_recall25,109,312,v109_s0312,7,False,0.0
control75_recall25,109,313,v109_s0313,8,False,0.0
control75_recall25,109,314,v109_s0314,11,True,0.999267578125
control75_recall25,109,315,v109_s0315,13,True,1.0
control75_recall25,109,316,v109_s0316,13,True,1.0
control75_recall25,109,317,v109_s0317,14,True,1.0
control75_recall25,109,318,v109_s0318,16,True,1.0
control75_recall25,109,319,v109_s0319,19,True,1.0
control75_recall25,109,320,v109_s0320,21,True,1.0
control75_recall25,109,321,v109_s0321,27,True,1.0
control75_recall25,109,322,v109_s0322,52,True,0.75
control75_recall25,109,323,v109_s0323,52,True,0.68115234375
control75_recall25,109,324,v109_s0324,51,True,0.75
control75_recall25,109,325,v109_s0325,63,True,0.7506723403930664
control75_recall25,109,326,v109_s0326,54,True,1.0
control75_recall25,109,327,v109_s0327,63,True,1.0
control75_recall25,109,328,v109_s0328,56,True,1.0
control75_recall25,109,329,v109_s0329,51,True,1.0
control75_recall25,109,330,v109_s0330,54,True,1.0
control75_recall25,109,331,v109_s0331,61,True,1.0
control75_recall25,109,332,v109_s0332,50,False,3.406405448913574e-05
control75_recall25,109,333,v109_s0333,54,False,0.0
control75_recall25,109,334,v109_s0334,58,False,0.0
control75_recall25,109,335,v109_s0335,62,False,0.0
control75_recall25,109,336,v109_s0336,71,False,0.0
control75_recall25,109,337,v109_s0337,73,True,0.7507739067077637
control75_recall25,109,338,v109_s0338,83,True,1.0
control75_recall25,109,339,v109_s0339,89,True,1.0
control75_recall25,109,340,v109_s0340,101,True,1.0
control75_recall25,109,341,v109_s0341,117,True,1.0
control75_recall25,109,342,v109_s0342,133,True,1.0
control75_recall25,109,343,v109_s0343,159,True,1.0
control75_recall25,109,344,v109_s0344,138,True,1.0
control75_recall25,109,345,v109_s0345,121,True,1.0
control75_recall25,109,346,v109_s0346,108,True,1.0
control75_recall25,109,347,v109_s0347,96,True,0.9996337890625
control75_recall25,109,348,v109_s0348,83,True,1.0
control75_recall25,109,349,v109_s0349,77,True,1.0
control75_recall25,109,350,v109_s0350,71,True,1.0
control75_recall25,109,351,v109_s0351,13,True,0.9996337890625
control75_recall25,109,358,v109_s0358,17,False,0.24935626983642578
control75_recall25,109,359,v109_s0359,18,True,0.7923583984375
control75_recall25,109,360,v109_s0360,27,True,1.0
control75_recall25,109,361,v109_s0361,18,True,1.0
control75_recall25,109,362,v109_s0362,18,False,0.25
