model,volume_id,slice_index,sample_id,truth_pixels,predicted_pixels,detected,max_probability,max_truth_probability
control,109,108,v109_s0108,0,0,False,0.0,
control,109,109,v109_s0109,0,0,False,0.0,
control,109,110,v109_s0110,0,0,False,0.0,
control,109,111,v109_s0111,0,0,False,0.0,
control,109,112,v109_s0112,0,0,False,0.0,
control,109,113,v109_s0113,0,0,False,0.0,
control,109,114,v109_s0114,0,0,False,0.0,
control,109,115,v109_s0115,0,0,False,0.0,
control,109,116,v109_s0116,0,0,False,0.0,
control,109,117,v109_s0117,0,0,False,0.0,
control,109,118,v109_s0118,0,0,False,0.0,
control,109,119,v109_s0119,0,0,False,0.0,
control,109,120,v109_s0120,0,0,False,0.0,
control,109,121,v109_s0121,0,0,False,0.0,
control,109,122,v109_s0122,0,0,False,0.0,
control,109,123,v109_s0123,0,0,False,0.0,
control,109,124,v109_s0124,0,0,False,0.0,
control,109,125,v109_s0125,0,0,False,0.0,
control,109,126,v109_s0126,0,0,False,0.0,
control,109,127,v109_s0127,0,0,False,0.0,
control,109,128,v109_s0128,0,0,False,0.0,
control,109,129,v109_s0129,0,0,False,0.0,
control,109,130,v109_s0130,0,0,False,0.0,
control,109,131,v109_s0131,0,0,False,0.0,
control,109,132,v109_s0132,0,0,False,0.0,
control,109,133,v109_s0133,0,0,False,0.0,
control,109,134,v109_s0134,0,0,False,0.0,
control,109,135,v109_s0135,0,0,False,0.0,
control,109,136,v109_s0136,0,0,False,0.0,
control,109,137,v109_s0137,0,0,False,0.0,
control,109,138,v109_s0138,0,0,False,0.0,
control,109,139,v109_s0139,0,0,False,0.0,
control,109,140,v109_s0140,0,0,False,0.0,
control,109,141,v109_s0141,0,0,False,0.0,
control,109,142,v109_s0142,0,0,False,0.0,
control,109,143,v109_s0143,0,0,False,0.0,
control,109,144,v109_s0144,0,0,False,0.0,
control,109,145,v109_s0145,0,0,False,0.0,
control,109,146,v109_s0146,0,0,False,0.0,
control,109,147,v109_s0147,0,0,False,0.0,
control,109,148,v109_s0148,0,0,False,0.0,
control,109,149,v109_s0149,0,0,False,0.0,
control,109,150,v109_s0150,0,0,False,0.0,
control,109,151,v109_s0151,0,0,False,0.0,
control,109,152,v109_s0152,0,0,False,0.0,
control,109,153,v109_s0153,0,0,False,0.0,
control,109,154,v109_s0154,0,0,False,0.0,
control,109,155,v109_s0155,0,0,False,0.0,
control,109,156,v109_s0156,0,0,False,0.0,
control,109,157,v109_s0157,0,0,False,0.0,
control,109,158,v109_s0158,0,0,False,0.0,
control,109,159,v109_s0159,0,0,False,0.0,
control,109,160,v109_s0160,0,0,False,0.0,
control,109,161,v109_s0161,0,0,False,0.0,
control,109,162,v109_s0162,0,0,False,0.0,
control,109,163,v109_s0163,0,0,False,0.0,
control,109,164,v109_s0164,0,0,False,0.0,
control,109,165,v109_s0165,0,0,False,0.0,
control,109,166,v109_s0166,0,0,False,0.0,
control,109,167,v109_s0167,0,0,False,0.0,
control,109,168,v109_s0168,0,0,False,0.0,
control,109,169,v109_s0169,0,0,False,0.0,
control,109,170,v109_s0170,0,0,False,0.0,
control,109,171,v109_s0171,0,0,False,0.0,
control,109,172,v109_s0172,0,0,False,0.0,
control,109,173,v109_s0173,0,0,False,0.0,
control,109,174,v109_s0174,0,0,False,0.0,
control,109,175,v109_s0175,0,0,False,0.0,
control,109,176,v109_s0176,0,0,False,0.0,
control,109,177,v109_s0177,0,0,False,0.0,
control,109,178,v109_s0178,0,0,False,0.0,
control,109,179,v109_s0179,0,0,False,0.0,
control,109,180,v109_s0180,0,0,False,0.0,
control,109,181,v109_s0181,0,0,False,0.0,
control,109,182,v109_s0182,0,0,False,0.0,
control,109,183,v109_s0183,0,0,False,0.0,
control,109,184,v109_s0184,0,0,False,0.0,
control,109,185,v109_s0185,0,0,False,0.0,
control,109,186,v109_s0186,0,0,False,0.0,
control,109,187,v109_s0187,0,0,False,0.0,
control,109,188,v109_s0188,0,0,False,0.0,
control,109,189,v109_s0189,0,0,False,0.0,
control,109,190,v109_s0190,0,0,False,0.0,
control,109,191,v109_s0191,0,0,False,0.0,
control,109,192,v109_s0192,0,0,False,0.0,
control,109,193,v109_s0193,0,0,False,0.0,
control,109,194,v109_s0194,0,0,False,0.0,
control,109,195,v109_s0195,0,0,False,0.0,
control,109,196,v109_s0196,0,0,False,0.0,
control,109,197,v109_s0197,0,0,False,0.0,
control,109,198,v109_s0198,0,0,False,0.0,
control,109,199,v109_s0199,0,0,False,0.0,
control,109,200,v109_s0200,0,0,False,0.0,
control,109,201,v109_s0201,0,0,False,0.0,
control,109,202,v109_s0202,0,0,False,0.0,
control,109,203,v109_s0203,0,0,False,0.0,
control,109,204,v109_s0204,0,0,False,0.0,
control,109,205,v109_s0205,0,0,False,0.0,
control,109,206,v109_s0206,0,0,False,0.0,
control,109,207,v109_s0207,0,0,False,0.0,
control,109,208,v109_s0208,0,0,False,0.0,
control,109,209,v109_s0209,0,0,False,0.0,
control,109,210,v109_s0210,0,0,False,0.0,
control,109,211,v109_s0211,0,0,False,0.0,
control,109,212,v109_s0212,0,0,False,0.0,
control,109,213,v109_s0213,0,0,False,0.0,
control,109,214,v109_s0214,0,0,False,0.0,
control,109,215,v109_s0215,0,0,False,0.0,
control,109,216,v109_s0216,0,0,False,0.0,
control,109,217,v109_s0217,0,0,False,0.0,
control,109,218,v109_s0218,0,0,False,0.0,
control,109,219,v109_s0219,0,0,False,0.0,
control,109,220,v109_s0220,0,0,False,0.0,
control,109,221,v109_s0221,0,0,False,0.0,
control,109,222,v109_s0222,0,0,False,0.0,
control,109,223,v109_s0223,0,0,False,0.0,
control,109,224,v109_s0224,0,0,False,0.0,
control,109,225,v109_s0225,0,0,False,0.0,
control,109,226,v109_s0226,0,0,False,0.0,
control,109,227,v109_s0227,0,0,False,0.0,
control,109,228,v109_s0228,0,0,False,0.0,
control,109,229,v109_s0229,0,0,False,0.0,
control,109,230,v109_s0230,0,0,False,0.0,
control,109,231,v109_s0231,0,0,False,0.0,
control,109,232,v109_s0232,0,0,False,0.0,
control,109,233,v109_s0233,0,0,False,0.0,
control,109,234,v109_s0234,0,0,False,0.0,
control,109,235,v109_s0235,0,0,False,0.0,
control,109,236,v109_s0236,0,0,False,0.0,
control,109,237,v109_s0237,0,0,False,0.0,
control,109,238,v109_s0238,0,0,False,0.0,
control,109,239,v109_s0239,0,0,False,0.0,
control,109,240,v109_s0240,0,0,False,0.0,
control,109,241,v109_s0241,0,0,False,0.0,
control,109,242,v109_s0242,0,0,False,0.0,
control,109,243,v109_s0243,0,0,False,0.0,
control,109,244,v109_s0244,0,0,False,0.0,
control,109,245,v109_s0245,0,0,False,0.0,
control,109,246,v109_s0246,0,0,False,0.0,
control,109,247,v109_s0247,0,0,False,0.0,
control,109,248,v109_s0248,0,0,False,0.0,
control,109,249,v109_s0249,0,0,False,0.0,
control,109,250,v109_s0250,0,0,False,0.0,
control,109,251,v109_s0251,0,0,False,0.0,
control,109,252,v109_s0252,0,0,False,0.0,
control,109,253,v109_s0253,0,0,False,0.0,
control,109,254,v109_s0254,0,0,False,0.0,
control,109,255,v109_s0255,0,0,False,0.0,
control,109,256,v109_s0256,0,0,False,0.0,
control,109,257,v109_s0257,0,0,False,0.0,
control,109,258,v109_s0258,0,0,False,0.0,
control,109,259,v109_s0259,0,0,False,0.0,
control,109,260,v109_s0260,0,0,False,0.0,
control,109,261,v109_s0261,0,0,False,0.0,
control,109,262,v109_s0262,0,0,False,0.0,
control,109,263,v109_s0263,0,0,False,0.0,
control,109,264,v109_s0264,0,0,False,0.0,
control,109,265,v109_s0265,0,0,False,0.0,
control,109,266,v109_s0266,0,0,False,0.0,
control,109,267,v109_s0267,0,0,False,0.0,
control,109,268,v109_s0268,0,0,False,0.0,
control,109,269,v109_s0269,0,0,False,0.0,
control,109,270,v109_s0270,0,0,False,0.0,
control,109,271,v109_s0271,0,0,False,0.0,
control,109,272,v109_s0272,0,0,False,0.0,
control,109,273,v109_s0273,0,0,False,0.0,
control,109,274,v109_s0274,0,0,False,0.0,
control,109,275,v109_s0275,0,0,False,0.0,
control,109,276,v109_s0276,0,0,False,0.0,
control,109,277,v109_s0277,0,0,False,0.0,
control,109,278,v109_s0278,0,0,False,0.0,
control,109,279,v109_s0279,0,0,False,0.0,
control,109,280,v109_s0280,0,0,False,0.0,
control,109,281,v109_s0281,0,0,False,0.0,
control,109,282,v109_s0282,0,0,False,0.0,
control,109,283,v109_s0283,0,0,False,0.0,
control,109,284,v109_s0284,0,0,False,0.0,
control,109,285,v109_s0285,0,0,False,0.0,
control,109,286,v109_s0286,0,0,False,0.0,
control,109,287,v109_s0287,0,0,False,0.0,
control,109,288,v109_s0288,0,0,False,0.0,
control,109,289,v109_s0289,0,0,False,0.0,
control,109,290,v109_s0290,0,0,False,0.0,
control,109,291,v109_s0291,0,0,False,0.0,
control,109,292,v109_s0292,0,0,False,0.0,
control,109,293,v109_s0293,0,0,False,0.0,
control,109,294,v109_s0294,0,0,False,0.0,
control,109,295,v109_s0295,0,0,False,0.0,
control,109,296,v109_s0296,0,0,False,0.0,
control,109,297,v109_s0297,0,0,False,0.0,
control,109,298,v109_s0298,0,0,False,0.0,
control,109,299,v109_s0299,0,0,False,0.0,
control,109,300,v109_s0300,0,0,False,0.0,
control,109,301,v109_s0301,0,0,False,0.0,
control,109,302,v109_s0302,0,0,False,0.0,
control,109,303,v109_s0303,0,0,False,0.0,
control,109,304,v109_s0304,0,0,False,0.0,
control,109,305,v109_s0305,0,0,False,0.0,
control,109,306,v109_s0306,0,0,False,0.0,
control,109,307,v109_s0307,0,0,False,0.0,
control,109,308,v109_s0308,0,0,False,0.0,
control,109,309,v109_s0309,0,0,False,0.0,
control,109,310,v109_s0310,7,0,False,0.0,0.0
control,109,311,v109_s0311,7,0,False,0.0,0.0
control,109,312,v109_s0312,7,0,False,0.0,0.0
control,109,313,v109_s0313,8,0,False,0.0,0.0
control,109,314,v109_s0314,11,22,True,1.0,1.0
control,109,315,v109_s0315,13,34,True,1.0,1.0
control,109,316,v109_s0316,13,36,True,1.0,1.0
control,109,317,v109_s0317,14,33,True,1.0,1.0
control,109,318,v109_s0318,16,34,True,1.0,1.0
control,109,319,v109_s0319,19,38,True,1.0,1.0
control,109,320,v109_s0320,21,34,True,1.0,1.0
control,109,321,v109_s0321,27,46,True,1.0,1.0
control,109,322,v109_s0322,52,46,True,1.0,1.0
control,109,323,v109_s0323,52,3,True,0.908203125,0.908203125
control,109,324,v109_s0324,51,31,True,1.0,1.0
control,109,325,v109_s0325,63,30,True,1.0,1.0
control,109,326,v109_s0326,54,22,True,1.0,1.0
control,109,327,v109_s0327,63,25,True,1.0,1.0
control,109,328,v109_s0328,56,42,True,1.0,1.0
control,109,329,v109_s0329,51,27,True,1.0,1.0
control,109,330,v109_s0330,54,76,True,1.0,1.0
control,109,331,v109_s0331,61,121,True,1.0,1.0
control,109,332,v109_s0332,50,37,False,1.0,0.0
control,109,333,v109_s0333,54,25,False,1.0,0.0
control,109,334,v109_s0334,58,0,False,0.0,0.0
control,109,335,v109_s0335,62,0,False,2.205371856689453e-06,0.0
control,109,336,v109_s0336,71,9,False,1.0,0.0
control,109,337,v109_s0337,73,70,True,1.0,1.0
control,109,338,v109_s0338,83,95,True,1.0,1.0
control,109,339,v109_s0339,89,218,True,1.0,1.0
control,109,340,v109_s0340,101,252,True,1.0,1.0
control,109,341,v109_s0341,117,226,True,1.0,1.0
control,109,342,v109_s0342,133,268,True,1.0,1.0
control,109,343,v109_s0343,159,299,True,1.0,1.0
control,109,344,v109_s0344,138,310,True,1.0,1.0
control,109,345,v109_s0345,121,331,True,1.0,1.0
control,109,346,v109_s0346,108,258,True,1.0,1.0
control,109,347,v109_s0347,96,216,True,1.0,1.0
control,109,348,v109_s0348,83,120,True,1.0,1.0
control,109,349,v109_s0349,77,103,True,1.0,1.0
control,109,350,v109_s0350,71,105,True,1.0,1.0
control,109,351,v109_s0351,13,121,True,1.0,0.99951171875
control,109,352,v109_s0352,0,12,False,1.0,
control,109,353,v109_s0353,0,0,False,0.0,
control,109,354,v109_s0354,0,0,False,0.0,
control,109,355,v109_s0355,0,0,False,0.0,
control,109,356,v109_s0356,0,0,False,0.0,
control,109,357,v109_s0357,0,0,False,0.0,
control,109,358,v109_s0358,17,0,False,0.00801849365234375,0.00801849365234375
control,109,359,v109_s0359,18,3,True,0.72314453125,0.72314453125
control,109,360,v109_s0360,27,33,True,1.0,1.0
control,109,361,v109_s0361,18,28,True,1.0,1.0
control,109,362,v109_s0362,18,14,False,1.0,0.0
control,109,363,v109_s0363,0,45,False,1.0,
control,109,364,v109_s0364,13,84,True,1.0,1.0
control,109,365,v109_s0365,12,105,True,1.0,1.0
control,109,366,v109_s0366,10,101,True,1.0,1.0
control,109,367,v109_s0367,15,86,True,1.0,1.0
control,109,368,v109_s0368,21,53,True,1.0,1.0
control,109,369,v109_s0369,18,55,True,1.0,1.0
control,109,370,v109_s0370,13,167,True,1.0,1.0
control,109,371,v109_s0371,11,132,True,1.0,1.0
control,109,372,v109_s0372,0,100,False,1.0,
control,109,373,v109_s0373,0,86,False,1.0,
control,109,374,v109_s0374,0,71,False,1.0,
control,109,375,v109_s0375,0,74,False,1.0,
control,109,376,v109_s0376,0,49,False,1.0,
control,109,377,v109_s0377,0,58,False,1.0,
control,109,378,v109_s0378,0,15,False,1.0,
control,109,379,v109_s0379,0,0,False,0.0,
control,109,380,v109_s0380,0,0,False,0.0,
control,109,381,v109_s0381,0,0,False,0.0,
control,109,382,v109_s0382,0,0,False,0.0,
control,109,383,v109_s0383,0,6,False,0.98095703125,
control,109,384,v109_s0384,0,18,False,1.0,
control,109,385,v109_s0385,0,22,False,1.0,
control,109,386,v109_s0386,0,19,False,1.0,
control,109,387,v109_s0387,0,0,False,0.0,
control,109,388,v109_s0388,0,0,False,0.0,
control,109,389,v109_s0389,31,0,False,0.0,0.0
control,109,390,v109_s0390,31,0,False,0.0,0.0
control,109,391,v109_s0391,37,0,False,0.0,0.0
control,109,392,v109_s0392,37,0,False,0.0,0.0
control,109,393,v109_s0393,42,9,False,0.9365234375,0.0
control,109,394,v109_s0394,46,49,True,1.0,1.0
control,109,395,v109_s0395,46,63,True,1.0,1.0
control,109,396,v109_s0396,45,64,True,1.0,1.0
control,109,397,v109_s0397,45,100,True,1.0,1.0
control,109,398,v109_s0398,48,106,True,1.0,1.0
control,109,399,v109_s0399,70,97,True,1.0,1.0
control,109,400,v109_s0400,69,84,True,1.0,1.0
control,109,401,v109_s0401,74,46,True,1.0,1.0
control,109,402,v109_s0402,78,67,True,1.0,1.0
control,109,403,v109_s0403,83,113,True,1.0,1.0
control,109,404,v109_s0404,90,129,True,1.0,1.0
control,109,405,v109_s0405,139,195,True,1.0,1.0
control,109,406,v109_s0406,148,85,True,1.0,1.0
control,109,407,v109_s0407,151,108,True,1.0,1.0
control,109,408,v109_s0408,180,121,True,1.0,1.0
control,109,409,v109_s0409,240,255,True,1.0,1.0
control,109,410,v109_s0410,282,302,True,1.0,1.0
control,109,411,v109_s0411,254,345,True,1.0,1.0
control,109,412,v109_s0412,281,351,True,1.0,1.0
control,109,413,v109_s0413,274,275,True,1.0,1.0
control,109,414,v109_s0414,273,335,True,1.0,1.0
control,109,415,v109_s0415,299,352,True,1.0,1.0
control,109,416,v109_s0416,284,288,True,1.0,1.0
control,109,417,v109_s0417,267,534,True,1.0,1.0
control,109,418,v109_s0418,311,369,True,1.0,1.0
control,109,419,v109_s0419,262,318,True,1.0,1.0
control,109,420,v109_s0420,217,251,True,1.0,1.0
control,109,421,v109_s0421,207,194,True,1.0,1.0
control,109,422,v109_s0422,238,338,True,1.0,1.0
control,109,423,v109_s0423,244,327,True,1.0,1.0
control,109,424,v109_s0424,184,422,True,1.0,1.0
control,109,425,v109_s0425,194,205,True,1.0,1.0
control,109,426,v109_s0426,187,271,True,1.0,1.0
control,109,427,v109_s0427,184,312,True,1.0,1.0
control,109,428,v109_s0428,236,238,True,1.0,1.0
control,109,429,v109_s0429,244,152,True,1.0,1.0
control,109,430,v109_s0430,274,221,True,1.0,1.0
control,109,431,v109_s0431,327,351,True,1.0,1.0
control,109,432,v109_s0432,277,395,True,1.0,1.0
control,109,433,v109_s0433,287,270,True,1.0,1.0
control,109,434,v109_s0434,269,219,True,1.0,1.0
control,109,435,v109_s0435,265,183,True,1.0,1.0
control,109,436,v109_s0436,318,206,True,1.0,1.0
control,109,437,v109_s0437,333,231,True,1.0,1.0
control,109,438,v109_s0438,380,146,True,1.0,1.0
control,109,439,v109_s0439,329,31,True,1.0,1.0
control,109,440,v109_s0440,353,86,True,1.0,1.0
control,109,441,v109_s0441,368,0,False,0.0,0.0
control,109,442,v109_s0442,405,103,True,1.0,1.0
control,109,443,v109_s0443,353,185,True,1.0,1.0
control,109,444,v109_s0444,370,115,True,1.0,1.0
control,109,445,v109_s0445,375,10,True,0.9970703125,0.9970703125
control,109,446,v109_s0446,369,0,False,0.0,0.0
control,109,447,v109_s0447,365,0,False,0.0,0.0
control,109,448,v109_s0448,369,26,True,1.0,1.0
control,109,449,v109_s0449,377,121,True,1.0,1.0
control,109,450,v109_s0450,417,205,True,1.0,1.0
control,109,451,v109_s0451,333,278,True,1.0,1.0
control,109,452,v109_s0452,301,381,True,1.0,1.0
control,109,453,v109_s0453,275,244,True,1.0,1.0
control,109,454,v109_s0454,240,211,True,1.0,1.0
control,109,455,v109_s0455,211,150,True,1.0,1.0
control,109,456,v109_s0456,169,113,True,1.0,1.0
control,109,457,v109_s0457,28,37,False,1.0,0.0
control,109,458,v109_s0458,24,0,False,0.0,0.0
control,109,459,v109_s0459,28,32,True,1.0,1.0
control,109,460,v109_s0460,26,0,False,0.0,0.0
control,109,461,v109_s0461,20,58,False,1.0,0.0
control,109,462,v109_s0462,14,9,False,1.0,0.0
control,109,463,v109_s0463,9,0,False,0.0,0.0
control,109,464,v109_s0464,2,41,False,1.0,0.0
control,109,465,v109_s0465,0,0,False,0.0,
control,109,466,v109_s0466,0,0,False,0.0,
control,109,467,v109_s0467,0,0,False,0.0,
control,109,468,v109_s0468,0,0,False,0.0,
control,109,469,v109_s0469,0,0,False,0.0,
control,109,470,v109_s0470,0,0,False,0.0,
control,109,471,v109_s0471,0,0,False,0.0,
control,109,472,v109_s0472,0,0,False,0.0,
control,109,473,v109_s0473,0,0,False,0.0,
control,109,474,v109_s0474,0,0,False,0.0,
control,109,475,v109_s0475,0,0,False,0.0,
control,109,476,v109_s0476,0,0,False,0.0,
control,109,477,v109_s0477,0,0,False,0.0,
control,109,478,v109_s0478,0,0,False,0.0,
control,109,479,v109_s0479,0,0,False,0.0,
control,109,480,v109_s0480,0,0,False,0.0,
control,109,481,v109_s0481,0,0,False,0.0,
control,109,482,v109_s0482,0,0,False,0.0,
control,109,483,v109_s0483,0,0,False,0.0,
control,109,484,v109_s0484,0,0,False,0.0,
control,109,485,v109_s0485,0,0,False,0.0,
control,109,486,v109_s0486,0,0,False,0.0,
control,109,487,v109_s0487,0,0,False,0.0,
control,109,488,v109_s0488,0,0,False,0.0,
control,109,489,v109_s0489,0,0,False,0.0,
control,109,490,v109_s0490,0,0,False,0.0,
control,109,491,v109_s0491,0,0,False,0.0,
control,109,492,v109_s0492,0,0,False,0.0,
control,109,493,v109_s0493,0,0,False,0.0,
control,109,494,v109_s0494,0,0,False,0.0,
control,109,495,v109_s0495,0,0,False,0.0,
control,109,496,v109_s0496,0,0,False,0.0,
control,109,497,v109_s0497,0,0,False,0.0,
control,109,498,v109_s0498,0,0,False,0.0,
control,109,499,v109_s0499,0,0,False,0.0,
control,109,500,v109_s0500,0,0,False,0.0,
control,109,501,v109_s0501,0,0,False,0.0,
control,109,502,v109_s0502,0,0,False,0.0,
control,109,503,v109_s0503,0,0,False,0.0,
control,109,504,v109_s0504,0,0,False,0.0,
control,109,505,v109_s0505,0,0,False,0.0,
control,109,506,v109_s0506,0,0,False,0.0,
control,109,507,v109_s0507,0,0,False,0.0,
control,109,508,v109_s0508,0,0,False,0.0,
control,109,509,v109_s0509,0,0,False,0.0,
control,109,510,v109_s0510,0,0,False,0.0,
control,109,511,v109_s0511,0,0,False,0.0,
control,109,512,v109_s0512,0,0,False,0.0,
control,109,513,v109_s0513,0,0,False,0.0,
control,109,514,v109_s0514,0,0,False,0.0,
control,109,515,v109_s0515,0,0,False,0.0,
control,109,516,v109_s0516,0,0,False,0.0,
control,109,517,v109_s0517,0,0,False,0.0,
control,109,518,v109_s0518,0,0,False,0.0,
control,109,519,v109_s0519,0,0,False,0.0,
control,109,520,v109_s0520,0,0,False,0.0,
control,109,521,v109_s0521,0,0,False,0.0,
control,109,522,v109_s0522,0,0,False,0.0,
control,109,523,v109_s0523,0,0,False,0.0,
control,109,524,v109_s0524,0,0,False,0.0,
control,109,525,v109_s0525,0,0,False,0.0158538818359375,
control,109,526,v109_s0526,0,0,False,0.0,
control,109,527,v109_s0527,0,0,False,0.0,
control,109,528,v109_s0528,0,0,False,0.0,
control,109,529,v109_s0529,0,0,False,0.0,
control,109,530,v109_s0530,0,0,False,0.0,
control,109,531,v109_s0531,0,0,False,0.0,
control,109,532,v109_s0532,0,0,False,0.0,
control,109,533,v109_s0533,0,0,False,0.0,
control,109,534,v109_s0534,0,0,False,0.0,
control,109,535,v109_s0535,0,0,False,0.0,
control,109,536,v109_s0536,0,0,False,0.0,
control,109,537,v109_s0537,0,0,False,0.0,
control,109,538,v109_s0538,0,0,False,0.0,
control,109,539,v109_s0539,0,0,False,0.0,
control,109,540,v109_s0540,0,0,False,0.0,
control,109,541,v109_s0541,0,0,False,0.0,
control,109,542,v109_s0542,0,0,False,0.0,
control,109,543,v109_s0543,0,0,False,0.0,
control,109,544,v109_s0544,0,0,False,0.0,
control,109,545,v109_s0545,0,0,False,0.0,
control,109,546,v109_s0546,0,0,False,0.0,
control,109,547,v109_s0547,0,0,False,0.0,
control,109,548,v109_s0548,0,0,False,0.0,
control,109,549,v109_s0549,0,0,False,0.0,
control,109,550,v109_s0550,0,0,False,0.0,
control,109,551,v109_s0551,0,0,False,0.0,
control,109,552,v109_s0552,0,0,False,0.0,
control,109,553,v109_s0553,0,0,False,0.0,
control,109,554,v109_s0554,0,0,False,0.0,
control,109,555,v109_s0555,0,0,False,0.0,
control,109,556,v109_s0556,0,0,False,0.0,
control,109,557,v109_s0557,0,0,False,0.0,
control,109,558,v109_s0558,0,0,False,0.0,
control,109,559,v109_s0559,0,0,False,0.0,
control,109,560,v109_s0560,0,0,False,0.0,
control,109,561,v109_s0561,0,0,False,0.0,
control,109,562,v109_s0562,0,0,False,0.0,
control,109,563,v109_s0563,0,0,False,0.0,
control,109,564,v109_s0564,0,0,False,0.0,
control,109,565,v109_s0565,0,0,False,0.0,
control,109,566,v109_s0566,0,0,False,0.0,
control,109,567,v109_s0567,0,0,False,0.0,
control,109,568,v109_s0568,0,0,False,0.0,
control,109,569,v109_s0569,0,0,False,0.0,
control,109,570,v109_s0570,0,0,False,0.0,
control,109,571,v109_s0571,0,0,False,0.0,
control,109,572,v109_s0572,0,0,False,0.0,
control,109,573,v109_s0573,0,0,False,0.0,
control,109,574,v109_s0574,0,0,False,0.0,
control,109,575,v109_s0575,0,0,False,0.0,
control,109,576,v109_s0576,0,0,False,0.0,
control,109,577,v109_s0577,0,0,False,0.0,
control,109,578,v109_s0578,0,0,False,0.0,
control,109,579,v109_s0579,0,0,False,0.0,
control,109,580,v109_s0580,0,0,False,0.0,
control,109,581,v109_s0581,0,0,False,0.0,
control,109,582,v109_s0582,0,0,False,0.0,
control,109,583,v109_s0583,0,0,False,0.0,
control,109,584,v109_s0584,0,0,False,0.0,
